qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.89515,0.8,0.00015,0.03593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89515,0.8,0.0003,0.03608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89516,0.8,0.00045,0.03623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89517,0.8,0.0006,0.03638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89517,0.8,0.00075,0.03653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89518,0.8,0.0009,0.03668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89519,0.8,0.00105,0.03683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89519,0.8,0.0012,0.03698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8952,0.8,0.00135,0.03713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8952,0.8,0.0015,0.03728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89521,0.8,0.00165,0.03743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89522,0.8,0.0018,0.03758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89522,0.8,0.00195,0.03773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89523,0.8,0.0021,0.03788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89524,0.8,0.00225,0.03803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89524,0.8,0.0024,0.03818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89525,0.8,0.00255,0.03833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89525,0.8,0.0027,0.03848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89526,0.8,0.00285,0.03863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89527,0.8,0.003,0.03878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89527,0.8,0.00315,0.03893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89528,0.8,0.0033,0.03908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89529,0.8,0.00345,0.03923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89529,0.8,0.0036,0.03938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8953,0.8,0.00375,0.03953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89531,0.8,0.0039,0.03968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
