qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.75009,0.562,0.00015,0.02529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7501,0.562,0.0003,0.02544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7501,0.562,0.00045,0.02559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75011,0.562,0.0006,0.02574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75011,0.562,0.00075,0.02589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75012,0.562,0.0009,0.02604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75012,0.562,0.00105,0.02619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75013,0.562,0.0012,0.02634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75013,0.562,0.00135,0.02649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75014,0.562,0.0015,0.02664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75015,0.562,0.00165,0.02679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75015,0.562,0.0018,0.02694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75016,0.562,0.00195,0.02709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75016,0.562,0.0021,0.02724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75017,0.562,0.00225,0.02739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75017,0.562,0.0024,0.02754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75018,0.562,0.00255,0.02769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75018,0.562,0.0027,0.02784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75019,0.562,0.00285,0.02799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75019,0.562,0.003,0.02814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7502,0.562,0.00315,0.02829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75021,0.562,0.0033,0.02844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75021,0.562,0.00345,0.02859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75022,0.562,0.0036,0.02874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75022,0.562,0.00375,0.02889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75023,0.562,0.0039,0.02904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75023,0.562,0.00405,0.02919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75024,0.562,0.0042,0.02934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75025,0.562,0.00435,0.02949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75025,0.562,0.0045,0.02964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75026,0.562,0.00465,0.02979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75026,0.562,0.0048,0.02994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75027,0.562,0.00495,0.03009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75028,0.562,0.0051,0.03024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75028,0.562,0.00525,0.03039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75029,0.562,0.0054,0.03054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75029,0.562,0.00555,0.03069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
